userId,regTime,testVariant,primaryAccount,regPage,device,app,browser,browserVersion,screenHeight,screenWidth,authMethod,locationStep,addedCity,locationCountry,addedGuestCount,addedBudget,invitedCollaborator,addedNames,finOnb,searchCTA,venEnq,venSearch,venViews,sessions
828,1612730000000,0,TRUE,/,Android,TRUE,Chrome,77,864,432,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
829,1612770000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,7,9,8,1
830,1612040000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,17,13,12
831,1612310000000,0,TRUE,/,Android,TRUE,Chrome,77,808,393,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
832,1612610000000,0,TRUE,/,Android,TRUE,Chrome,76,780,360,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,3,12,31,14
833,1612650000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,seen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
834,1612740000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,10,29,30,7
835,1613000000000,0,TRUE,/,Android,TRUE,Chrome,77,732,412,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
836,1613080000000,1,TRUE,/,Android,TRUE,Chrome,77,732,412,google.com,skipped,0,,TRUE,FALSE,FALSE,TRUE,1,1,0,4,1,1
837,1612260000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,google.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,2
838,1612370000000,2,TRUE,/,Android,TRUE,Chrome,77,892,412,google.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,15,25,3
839,1612450000000,0,TRUE,/,Android,TRUE,Chrome,76,846,412,facebook.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,2
840,1612460000000,0,TRUE,/,Android,TRUE,Chrome,76,846,412,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
841,1612810000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,49,59,6
842,1612860000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,3,1,5
843,1612870000000,0,TRUE,/,Android,TRUE,Chrome,77,747,360,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,5
844,1612560000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
845,1612650000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2
846,1612730000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,skipped,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,3,0,1
847,1612810000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,Scotland,TRUE,FALSE,TRUE,TRUE,1,1,0,1,1,2
848,1612090000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,0,0,1,0,24
849,1612450000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,9
850,1612570000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,7,38,45,9
851,1612140000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,8
852,1612040000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,1,1
853,1612440000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,16,17,9
854,1612540000000,2,TRUE,/,Android,TRUE,Chrome,77,780,360,password,completed,0,,FALSE,TRUE,TRUE,TRUE,1,0,0,0,0,10
855,1612560000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,1,19,15,5
856,1612560000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
857,1612560000000,2,TRUE,/,Android,TRUE,Chrome,77,747,360,google.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
858,1612610000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,0,Scotland,TRUE,FALSE,TRUE,TRUE,1,1,2,4,5,4
859,1612900000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,1,2,4
860,1612950000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,1
861,1612080000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,1,23,21,2
862,1612120000000,0,TRUE,/,Android,TRUE,Chrome,76,640,360,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,5,5,4,5
863,1612720000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,7,13,13,3
864,1612900000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,1
865,1612970000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,google.com,completed,1,Western Visayas,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
866,1612970000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
867,1612690000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,2,3,12,2
868,1612480000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,England,TRUE,TRUE,TRUE,TRUE,1,1,1,26,28,5
869,1612640000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,8,7,1
870,1612210000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
871,1613060000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,Wales,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,1
872,1611950000000,0,TRUE,/,Android,TRUE,Chrome,77,780,360,google.com,completed,1,Wales,FALSE,FALSE,FALSE,TRUE,1,1,0,10,5,1
873,1612570000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,1,0,1,0,3
874,1612610000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,4
875,1612030000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,4,3,4
876,1612120000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,4
877,1612190000000,0,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
878,1612360000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
879,1612560000000,1,TRUE,/,Android,TRUE,Chrome,77,808,393,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,3
880,1612610000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,2,2,5
881,1612700000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,5,5
882,1612900000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,11,8,2
883,1612910000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,google.com,skipped,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
884,1612970000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,2,1,1
885,1612350000000,0,TRUE,/,Android,TRUE,Chrome,76,800,1280,facebook.com,notSeen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,2
886,1612470000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,5
887,1612990000000,1,TRUE,/,Android,TRUE,Chrome,77,640,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,6,7,6,7
888,1611950000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,England,TRUE,FALSE,TRUE,TRUE,1,1,2,19,19,16
889,1612010000000,0,TRUE,/,Android,TRUE,Chrome,76,869,412,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,2,13,15,3
890,1612400000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
891,1612540000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,1,1
892,1612630000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
893,1612740000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,1,0,2,0,2
894,1612740000000,1,FALSE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,3
895,1612920000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,5,20,27,4
896,1612930000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1
897,1612970000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,2,1,1
898,1612360000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,1
899,1612390000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,9,5,3
900,1612440000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
901,1612690000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,FALSE,TRUE,FALSE,TRUE,1,0,0,3,1,1
902,1612700000000,1,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,completed,1,Wales,TRUE,TRUE,TRUE,TRUE,1,1,0,8,8,11
903,1612440000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
904,1612220000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,3
905,1612390000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,1,31,27,20
906,1612470000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,TRUE,FALSE,TRUE,1,1,0,14,15,8
907,1612530000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,1,3,2,4
908,1612880000000,0,FALSE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,3
909,1612980000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,4
910,1613050000000,1,TRUE,/,Android,TRUE,Chrome,77,640,360,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
911,1612640000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,2,1,10
912,1611960000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,England,TRUE,TRUE,TRUE,TRUE,1,1,0,9,3,4
913,1612210000000,0,TRUE,/,Android,TRUE,Chrome,76,869,412,facebook.com,seen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,2
914,1612250000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,England,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,1
915,1612560000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
916,1612640000000,1,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,3,6,4,2
917,1612690000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,1,Scotland,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
918,1612910000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,5,9,2,1
919,1612950000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,1,4,7,6,6
920,1613000000000,2,TRUE,/,Android,TRUE,Chrome,77,780,360,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,3,2,1
921,1611960000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,2,0,3
922,1612120000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,notSeen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
923,1612360000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,5
924,1612820000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,google.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,1
925,1611950000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,2
926,1612020000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,3
927,1612650000000,1,TRUE,/,Android,TRUE,Chrome,76,846,412,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,9,14,13,6
928,1612310000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,7,5,4
929,1612370000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,5,5,3
930,1612910000000,0,TRUE,/,Android,TRUE,Chrome,70,780,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,1,1
931,1612970000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,15,11,3
932,1613060000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
933,1612310000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,1,0,2
934,1612530000000,0,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,5,13,9,5
935,1613000000000,2,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,6,4,2
936,1612100000000,1,TRUE,/,Android,TRUE,Chrome,76,732,412,facebook.com,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,1,4,2,1,1
937,1612390000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
938,1612730000000,2,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,2,11,6,4
939,1612780000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,4
940,1612800000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,4,2,3
941,1612620000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
942,1612960000000,1,TRUE,/,Android,TRUE,Chrome,76,780,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
943,1611960000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,1,6,6,5,20
944,1612370000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,3,3,4,7
945,1612360000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
946,1612380000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,3,2,1
947,1612120000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,0,0,4,0,3
948,1612220000000,1,TRUE,/,Android,TRUE,Chrome,77,1280,800,password,completed,1,Northern Ireland,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,1
949,1612300000000,0,FALSE,/,iPhone,TRUE,Mobile Safari,,896,414,password,notSeen,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,5,8,4
950,1612370000000,2,TRUE,/,Android,TRUE,Chrome,76,740,360,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
951,1612600000000,1,TRUE,/,Android,TRUE,Chrome,77,771,360,google.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,1,0,1
952,1612690000000,0,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
953,1612850000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
954,1612980000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,skipped,0,,FALSE,FALSE,TRUE,TRUE,1,1,0,1,0,2
955,1613020000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,Scotland,FALSE,FALSE,FALSE,TRUE,1,1,2,18,17,2
956,1613070000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,FALSE,TRUE,TRUE,TRUE,1,0,0,0,0,1
957,1612560000000,0,FALSE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,7,23,20,14
958,1611950000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,23
959,1611960000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,5,4,2
960,1612210000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,5
961,1612470000000,0,TRUE,/home,iPhone,TRUE,Mobile Safari,,896,414,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,2
962,1612810000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
963,1613050000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
964,1612560000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
965,1612960000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,1,0,2,1,2
966,1612980000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
967,1612030000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,4
968,1612540000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,6,5,3
969,1612630000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
970,1612810000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,skipped,0,,TRUE,FALSE,TRUE,TRUE,1,1,1,7,5,4
971,1612990000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
972,1613070000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,5,5,10,1
973,1613080000000,1,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1
974,1611950000000,0,TRUE,/,Android,TRUE,Chrome,77,780,360,google.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,0,0,4,3,2
975,1612000000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,4
976,1612100000000,1,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
977,1612110000000,0,TRUE,/,Android,TRUE,Chrome,76,740,360,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,7
978,1612440000000,2,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
979,1612790000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,1
980,1612910000000,2,TRUE,/,Android,TRUE,Chrome,77,1138,712,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,35,40,5
981,1612990000000,1,TRUE,/,Android,TRUE,Chrome,77,747,360,password,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
982,1613050000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
983,1613070000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1
984,1612340000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
985,1611950000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1194,834,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,5,4,1
986,1612020000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
987,1612030000000,0,TRUE,/,Android,TRUE,Chrome,76,892,412,google.com,completed,0,,FALSE,FALSE,FALSE,FALSE,1,1,0,2,4,1
988,1612380000000,0,TRUE,/,Android,TRUE,Chrome,77,760,360,facebook.com,skipped,0,,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,1
989,1612830000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
990,1612990000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,6,15,17,2
991,1611950000000,0,TRUE,/,Android,TRUE,Chrome,77,748,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,10,10,7
992,1612220000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,2
993,1612310000000,1,TRUE,/,Android,TRUE,Chrome,77,760,360,google.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,6,5,1
994,1612700000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,notSeen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,4
995,1612900000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,9
996,1613040000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
997,1613080000000,1,TRUE,/,Android,TRUE,Chrome,77,869,412,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,1,3,0,1
